asin,date,priceNew,priceUsed
B006V6YAPI,20140908,72.5,50.7
B006V6YAPI,20140908,72.5,50.64
B006V6YAPI,20140909,72.5,50.65
B006V6YAPI,20140910,72.89,50.56
B006V6YAPI,20140910,72.5,50.64
B006V6YAPI,20140910,72.5,50.59
B006V6YAPI,20140911,72.89,47.3
B006V6YAPI,20140911,72.89,55.5
B006V6YAPI,20140912,72.89,55.74
B006V6YAPI,20140912,72.76,55.72
B006V6YAPI,20140912,72.76,55.74
B006V6YAPI,20140914,78.97,55.62
B006V6YAPI,20140915,78.69,55.63
B006V6YAPI,20140916,78.69,59.42
B006V6YAPI,20140916,78.67,59.27
B006V6YAPI,20140917,73.1,59.25
B006V6YAPI,20140917,73.1,59.17
B006V6YAPI,20140918,73.1,57.15
B006V6YAPI,20140919,73.1,53.8
B006V6YAPI,20140919,73.1,53.76
B006V6YAPI,20140920,72.02,57.45
B006V6YAPI,20140920,73.1,53.79
B006V6YAPI,20140920,72.02,53.79
B006V6YAPI,20140922,72.73,56.75
B006V6YAPI,20140922,72.73,57.45
B006V6YAPI,20140923,72.73,56.7
B006V6YAPI,20140923,72.73,57.13
B006V6YAPI,20140924,72.73,57.17
B006V6YAPI,20140925,72.73,60
B006V6YAPI,20140928,74.12,60
B006V6YAPI,20140929,72.91,60
B006V6YAPI,20140930,74.5,60
B006V6YAPI,20141015,74.5,64.82
B006V6YAPI,20141015,74.5,62.36
B006V6YAPI,20141016,74.5,64.81
B006V6YAPI,20141017,74.5,63.16
B006V6YAPI,20141018,74.5,61.82
B006V6YAPI,20141019,74.5,62.43
B006V6YAPI,20141020,74.5,61.61
B006V6YAPI,20141021,74.5,59.26
B006V6YAPI,20141022,74.5,56.69
B006V6YAPI,20141023,74.5,55.95
B006V6YAPI,20141024,74.5,54.32
B006V6YAPI,20141024,74.5,56.01
B006V6YAPI,20141025,74.5,59.86
B006V6YAPI,20141026,74.5,65.55
B006V6YAPI,20141027,74.5,59.87
B006V6YAPI,20141027,74.5,61.61
B006V6YAPI,20141028,74.5,64.82
B006V6YAPI,20141115,74.5,63.74
B006V6YAPI,20141117,74.5,64.82
B006V6YAPI,20141121,74.5,61.09
B006V6YAPI,20141122,74.5,64.82
B006V6YAPI,20141202,74.5,61.09
B006V6YAPI,20141209,74.5,64.82
B006V6YAPI,20141215,74.5,43.49
B006V6YAPI,20141215,49.99,43.49
B006V6YAPI,20141217,49.99,50.64
B006V6YAPI,20141218,59.38,50.64
B006V6YAPI,20141220,59.89,50.64
B006V6YAPI,20141221,74.5,50.64
B006V6YAPI,20141224,58.72,48.85
B006V6YAPI,20141224,58.72,47.98
B006V6YAPI,20141226,59.73,51.69
B006V6YAPI,20141226,59.41,51.69
B006V6YAPI,20150103,59.65,51.69
B006V6YAPI,20150107,60.57,51.69
B006V6YAPI,20150108,60.9,51.69
B006V6YAPI,20150121,58.01,47.96
B006V6YAPI,20150122,58.01,47
B006V6YAPI,20150126,59.04,43.98
B006V6YAPI,20150126,59.04,43.05
B006V6YAPI,20150129,60.26,47.97
B006V6YAPI,20150131,58.53,43.61
B006V6YAPI,20150202,58.57,44.8
B006V6YAPI,20150227,58.45,49.14
B006V6YAPI,20150302,58.13,47.8
B006V6YAPI,20150304,58.13,47.02
B006V6YAPI,20150305,88.11,46.31
B006V6YAPI,20150305,88.11,47.02
B006V6YAPI,20150306,88.11,45.27
B006V6YAPI,20150306,88.11,46.72
B006V6YAPI,20150306,88.11,45.69
B006V6YAPI,20150307,88.11,47.08
B006V6YAPI,20150308,88.11,49.4
B006V6YAPI,20150309,88.11,51.79
B006V6YAPI,20150310,88.11,41.28
B006V6YAPI,20150310,88.11,53.86
B006V6YAPI,20150310,88.11,54.5
B006V6YAPI,20150311,88.11,41.93
B006V6YAPI,20150311,88.11,41.57
B006V6YAPI,20150311,88.11,39.52
B006V6YAPI,20150312,88.11,44.08
B006V6YAPI,20150312,88.11,43.03
B006V6YAPI,20150313,88.11,45.32
B006V6YAPI,20150313,88.11,44.85
B006V6YAPI,20150314,88.11,47.29
B006V6YAPI,20150315,88.11,49.03
B006V6YAPI,20150315,88.11,51.26
B006V6YAPI,20150317,88.11,48.34
B006V6YAPI,20150318,88.11,51.29
B006V6YAPI,20150318,74.99,53.15
B006V6YAPI,20150319,59.99,52.19
B006V6YAPI,20150323,59.99,43
B006V6YAPI,20150402,59.99,52.19
B006V6YAPI,20150524,59.99,55.79
B006V6YAPI,20150603,59.99,52.2
B006V6YAPI,20150608,59.99,52.2
B007283O56,20121219,99.99,159.67
B007283O56,20121230,99.99,159.67
B007283O56,20130108,99.99,159.67
B007283O56,20130108,99.99,159.64
B007283O56,20130108,99.99,159.65
B007283O56,20130109,99.99,159.58
B007283O56,20130424,99.99,104.99
B007283O56,20130802,99.99,114.98
B007283O56,20131127,99.99,114.98
B007283O56,20131127,99.99,
B007283O56,20140104,99.99,145
B007283O56,20150608,99.99,145
B0073YDIPU,20121219,96.98,112.49
B0073YDIPU,20130430,90,112.49
B0073YDIPU,20130506,85,112.49
B0073YDIPU,20130511,84.63,112.49
B0073YDIPU,20130514,81,112.49
B0073YDIPU,20130524,84.74,112.49
B0073YDIPU,20130529,81,112.49
B0073YDIPU,20130606,98.9,112.49
B0073YDIPU,20130622,98.89,112.49
B0073YDIPU,20130703,98.87,112.49
B0073YDIPU,20130810,99.99,112.49
B0073YDIPU,20130821,109.99,112.49
B0073YDIPU,20130825,99.99,112.49
B0073YDIPU,20130905,99.99,112.49
B0073YDIPU,20130908,98.87,112.49
B0073YDIPU,20130909,98.87,
B0073YDIPU,20130909,98.87,112.49
B0073YDIPU,20130923,99.99,
B0073YDIPU,20131018,99.16,
B0073YDIPU,20131021,99.67,
B0073YDIPU,20131106,99.91,
B0073YDIPU,20131121,99.91,79.99
B0073YDIPU,20131121,97.89,79.99
B0073YDIPU,20131201,98.82,79.99
B0073YDIPU,20131202,84.99,79.99
B0073YDIPU,20131204,99.99,79.99
B0073YDIPU,20131211,109.99,79.99
B0073YDIPU,20131212,99.99,79.99
B0073YDIPU,20131218,99.99,71.99
B0073YDIPU,20131220,99.65,71.99
B0073YDIPU,20131221,99.44,71.99
B0073YDIPU,20131222,99.56,71.99
B0073YDIPU,20131224,99,71.99
B0073YDIPU,20131226,99.05,71.99
B0073YDIPU,20131231,98.93,71.99
B0073YDIPU,20140101,79.99,71.99
B0073YDIPU,20140101,79.99,71.36
B0073YDIPU,20140106,79.99,71.19
B0073YDIPU,20140107,79.99,70.81
B0073YDIPU,20140108,79.99,70.65
B0073YDIPU,20140111,79.58,70.65
B0073YDIPU,20140111,79.58,70.1
B0073YDIPU,20140112,79.58,70.1
B0073YDIPU,20140112,79,70.1
B0073YDIPU,20140112,79.58,69.95
B0073YDIPU,20140113,79,69.95
B0073YDIPU,20140113,79.58,69.95
B0073YDIPU,20140113,79.58,67.78
B0073YDIPU,20140114,79,67.66
B0073YDIPU,20140115,79.58,67.66
B0073YDIPU,20140115,79,67.49
B0073YDIPU,20140116,79.58,67.49
B0073YDIPU,20140725,99.99,67.49
B0073YDIPU,20141025,99.99,86.99
B0073YDIPU,20150608,99.99,86.99
B0079IRIG0,20120815,93.08,84.7
B0079IRIG0,20121112,93.08,84.7
B0079IRIG0,20121218,93.08,85.7
B0079IRIG0,20130305,62.99,54.56
B0079IRIG0,20130310,87.99,66.94
B0079IRIG0,20130315,87.99,70.15
B0079IRIG0,20130320,87.99,69.04
B0079IRIG0,20130328,87.99,78.01
B0079IRIG0,20130403,87.99,81.01
B0079IRIG0,20130505,87.99,80.44
B0079IRIG0,20130506,87.99,80.52
B0079IRIG0,20130531,87.99,77.83
B0079IRIG0,20130615,87.99,79.77
B0079IRIG0,20130624,87.99,79.95
B0079IRIG0,20130704,96,81.81
B0079IRIG0,20130810,,87.66
B0079IRIG0,20130810,96,87.66
B0079IRIG0,20130906,,84.98
B0079IRIG0,20130911,,84.97
B0079IRIG0,20130919,,82.26
B0079IRIG0,20130926,,82.24
B0079IRIG0,20131005,,79.54
B0079IRIG0,20131115,,76.83
B0079IRIG0,20131204,90.86,76.83
B0079IRIG0,20131207,96,76.83
B0079IRIG0,20131216,90.86,76.83
B0079IRIG0,20140321,99.97,76.83
B0079IRIG0,20140331,62.99,
B0079IRIG0,20140331,62.99,76.83
B0079IRIG0,20140508,62.99,85.15
B0079IRIG0,20140603,62.99,79.05
B0079IRIG0,20140605,62.99,79.1
B0079IRIG0,20140607,62.99,76.74
B0079IRIG0,20140610,62.99,76.91
B0079IRIG0,20140819,62.99,81.53
B0079IRIG0,20140907,62.99,73.83
B0079IRIG0,20141004,62.99,57.35
B0079IRIG0,20141004,62.99,58.15
B0079IRIG0,20141004,62.99,58.58
B0079IRIG0,20141006,75.98,58.15
B0079IRIG0,20141007,99.97,58.15
B0079IRIG0,20141009,99.97,59.84
B0079IRIG0,20141012,99.32,59.84
B0079IRIG0,20141019,99.97,77.68
B0079IRIG0,20141023,99.97,83.62
B0079IRIG0,20141024,99.97,74.89
B0079IRIG0,20141103,99.97,74.79
B0079IRIG0,20141110,99.97,81.98
B0079IRIG0,20141113,99.97,73.8
B0079IRIG0,20141116,99.97,67.29
B0079IRIG0,20141119,99.97,71.7
B0079IRIG0,20141119,99.97,74.02
B0079IRIG0,20141121,99.97,83.47
B0079IRIG0,20141122,99.97,74.97
B0079IRIG0,20141122,99.97,72.72
B0079IRIG0,20141122,99.97,71.75
B0079IRIG0,20141122,97.99,72.72
B0079IRIG0,20141123,99.97,71.39
B0079IRIG0,20141125,99.97,77.22
B0079IRIG0,20141126,99.97,78.65
B0079IRIG0,20141127,99.97,67.29
B0079IRIG0,20141129,99.97,71.39
B0079IRIG0,20141130,99.97,73.6
B0079IRIG0,20141130,99.97,71.39
B0079IRIG0,20141130,99.97,74.32
B0079IRIG0,20141201,99.97,75.83
B0079IRIG0,20141202,99.97,71.39
B0079IRIG0,20141203,99.97,74.9
B0079IRIG0,20141203,99.97,77.66
B0079IRIG0,20141203,99.97,75.71
B0079IRIG0,20141204,99.97,72.26
B0079IRIG0,20141205,99.97,75.88
B0079IRIG0,20141206,99.97,71.39
B0079IRIG0,20141207,99.97,74.96
B0079IRIG0,20141208,99.97,78.66
B0079IRIG0,20141209,99.97,71.39
B0079IRIG0,20141210,99.97,79.62
B0079IRIG0,20141211,99.97,80.95
B0079IRIG0,20141212,99.97,79.62
B0079IRIG0,20141213,99.97,83.6
B0079IRIG0,20141214,99.97,79.62
B0079IRIG0,20141215,99.97,83.49
B0079IRIG0,20141216,99.97,71.39
B0079IRIG0,20141218,99.97,79.62
B0079IRIG0,20141220,99.97,71.39
B0079IRIG0,20141220,99.97,83.6
B0079IRIG0,20141221,99.97,73.39
B0079IRIG0,20150104,96.9,73.39
B0079IRIG0,20150105,96.9,73.39
B0079IRIG0,20150105,99.97,73.39
B0079IRIG0,20150112,99.97,73.39
B0079IRIG0,20150129,99.97,85.2
B0079IRIG0,20150202,99.97,85.2
B0079IRIG0,20150602,62.99,85.2
B0079IRIG0,20150607,99.97,85.2
B007EO8GL0,20121219,159.99,120
B007EO8GL0,20121226,159.99,118.11
B007EO8GL0,20130222,149,100
B007EO8GL0,20130223,139.99,100
B007EO8GL0,20130226,133.95,
B007EO8GL0,20130226,134.95,100
B007EO8GL0,20130226,139.99,
B007EO8GL0,20130706,135,
B007EO8GL0,20130816,135,
B007EO8GL0,20130816,,
B007EO8GL0,20131025,139,136
B007EO8GL0,20131116,,136
B007EO8GL0,20131116,139,136
B007EO8GL0,20131202,136.45,136
B007EO8GL0,20131210,136.45,135.89
B007EO8GL0,20131212,136.45,135.88
B007EO8GL0,20131225,132,135.88
B007EO8GL0,20140302,119,95
B007EO8GL0,20140324,119,94
B007EO8GL0,20140417,119,84.6
B007EO8GL0,20140510,119,89.99
B007EO8GL0,20140515,149,89.99
B007EO8GL0,20140824,139.99,89.99
B007EO8GL0,20141130,119,89.99
B007EO8GL0,20150607,133.46,90.99
B007EO8GL0,20150608,133.46,90.99
B007ML7E8Q,20121219,85.54,75
B007ML7E8Q,20121221,85.54,79
B007ML7E8Q,20130104,85.54,75
B007ML7E8Q,20130125,85.54,79
B007ML7E8Q,20130130,85.54,73
B007ML7E8Q,20130131,85.54,71.78
B007ML7E8Q,20130322,85.54,69.99
B007ML7E8Q,20130422,85.54,79
B007ML7E8Q,20130516,85.54,62.99
B007ML7E8Q,20130725,85.54,77
B007ML7E8Q,20130827,85.54,75
B007ML7E8Q,20130923,85.54,44.99
B007ML7E8Q,20131030,,44.99
B007ML7E8Q,20131030,85.54,44.99
B007ML7E8Q,20131127,94.5,70
B007ML7E8Q,20131210,114.08,86.99
B007ML7E8Q,20131217,109,86.99
B007ML7E8Q,20140323,89.95,86.99
B007ML7E8Q,20140607,113.51,59.98
B007ML7E8Q,20140713,113.51,44.99
B007ML7E8Q,20140827,117.99,52
B007ML7E8Q,20141106,117.99,59.99
B007ML7E8Q,20141124,117.99,59
B007ML7E8Q,20141201,92.99,59.99
B007ML7E8Q,20141202,117.99,59.99
B007ML7E8Q,20141205,117.99,58.25
B007ML7E8Q,20141217,117.99,56.5
B007ML7E8Q,20141227,110.39,56.5
B007ML7E8Q,20150115,99.99,57
B007ML7E8Q,20150127,99.99,50
B007ML7E8Q,20150205,94,50
B007ML7E8Q,20150224,99.99,42.19
B007ML7E8Q,20150324,119,42.19
B007ML7E8Q,20150524,119,49.95
B007ML7E8Q,20150604,119,44.94
B007ML7E8Q,20150608,119,44.94
B007Q6ZQ5A,20121219,199.5,179.99
B007Q6ZQ5A,20130131,199.5,179.99
B007Q6ZQ5A,20130509,199.5,
B007Q6ZQ5A,20130509,197.7,179.99
B007Q6ZQ5A,20131111,,
B007Q6ZQ5A,20131111,197.7,
B007Q6ZQ5A,20131130,181.2,
B007Q6ZQ5A,20131216,171.04,
B007Q6ZQ5A,20140504,144.98,160
B007Q6ZQ5A,20140630,165.23,160
B007Q6ZQ5A,20140702,165.34,160
B007Q6ZQ5A,20140705,165.63,160
B007Q6ZQ5A,20140707,165.62,160
B007Q6ZQ5A,20140714,186.99,160
B007Q6ZQ5A,20140720,185.4,160
B007Q6ZQ5A,20140723,186.99,160
B007Q6ZQ5A,20141017,147.99,149.95
B007Q6ZQ5A,20141017,147.99,160
B007Q6ZQ5A,20141017,152.5,149.95
B007Q6ZQ5A,20141021,152.75,149.95
B007Q6ZQ5A,20141203,165.75,149.95
B007Q6ZQ5A,20141206,186.99,149.95
B007Q6ZQ5A,20150110,139,149.95
B007Q6ZQ5A,20150127,129.99,149.95
B007Q6ZQ5A,20150131,139.99,149.95
B007Q6ZQ5A,20150213,145.99,149.95
B007Q6ZQ5A,20150323,145.99,109.98
B007Q6ZQ5A,20150512,149.99,109.98
B007Q6ZQ5A,20150514,159.99,109.98
B007Q6ZQ5A,20150601,159.99,125
B007Q6ZQ5A,20150608,159.99,125
B007WGET4S,20121219,43.99,42.45
B007WGET4S,20121223,43.99,42.45
B007WGET4S,20130525,43.99,29.99
B007WGET4S,20130710,43.99,29.95
B007WGET4S,20130915,,29.95
B007WGET4S,20130915,43.99,29.59
B007WGET4S,20140731,35.99,26
B007WGET4S,20141121,30.9,26
B007WGET4S,20150120,30.9,24.9
B007WGET4S,20150607,36.75,37.5
B007WGET4S,20150608,36.75,37.5
B007XU2TDG,20121219,49.88,45.49
B007XU2TDG,20130130,49.88,45.49
B007XU2TDG,20130412,49.88,36.64
B007XU2TDG,20131218,49.88,36.64
B007XU2TDG,20140122,49.88,
B007XU2TDG,20140122,49.88,36.64
B007XU2TDG,20140323,64.84,57.77
B007XU2TDG,20140404,64.84,53.15
B007XU2TDG,20140608,64.84,
B007XU2TDG,20140608,64.84,53.15
B007XU2TDG,20140713,64.84,59.7
B007XU2TDG,20140823,64.84,54.72
B007XU2TDG,20140930,64.84,56.41
B007XU2TDG,20141019,49.88,40.9
B007XU2TDG,20141020,49.88,43.4
B007XU2TDG,20141226,49.88,43.62
B007XU2TDG,20150104,62.31,43.62
B007XU2TDG,20150128,49.88,43.4
B007XU2TDG,20150227,49.88,51
B007XU2TDG,20150331,63.86,51
B007XU2TDG,20150503,68.9,51
B007XU2TDG,20150503,68.9,34.99
B007XU2TDG,20150519,62.5,34.99
B007XU2TDG,20150607,73.34,119
B007XU2TDG,20150608,73.34,119
B008337PJ0,20121219,102.99,78.99
B008337PJ0,20130125,102.99,90.38
B008337PJ0,20130127,102.99,90.6
B008337PJ0,20130205,102.99,91.8
B008337PJ0,20130211,102.99,94.82
B008337PJ0,20130213,102.99,91.8
B008337PJ0,20130222,102.99,79.99
B008337PJ0,20130223,102.99,77.99
B008337PJ0,20130228,102.99,75.97
B008337PJ0,20130303,102.99,75.57
B008337PJ0,20130305,102.99,75.57
B008337PJ0,20130305,102.99,77.99
B008337PJ0,20130305,102.99,71.57
B008337PJ0,20130308,102.99,77.99
B008337PJ0,20130314,102.99,75.99
B008337PJ0,20130327,102.99,74.98
B008337PJ0,20130328,102.99,72.98
B008337PJ0,20130328,102.99,74.49
B008337PJ0,20130409,102.99,70.98
B008337PJ0,20130412,102.99,68.98
B008337PJ0,20130418,102.99,67.98
B008337PJ0,20130426,102.99,64.95
B008337PJ0,20130427,102.99,64.96
B008337PJ0,20130429,102.99,64.93
B008337PJ0,20130430,102.99,64.88
B008337PJ0,20130506,102.99,65.06
B008337PJ0,20130507,102.99,64.85
B008337PJ0,20130508,102.99,61.37
B008337PJ0,20130509,102.99,63.26
B008337PJ0,20130510,102.99,56.43
B008337PJ0,20130510,102.99,63.24
B008337PJ0,20130512,102.99,56.37
B008337PJ0,20130515,102.99,56.4
B008337PJ0,20130517,102.99,72.79
B008337PJ0,20130517,102.99,56.29
B008337PJ0,20130518,102.99,72.76
B008337PJ0,20130519,102.99,72.73
B008337PJ0,20130522,102.99,72.77
B008337PJ0,20130523,102.99,72.49
B008337PJ0,20130525,102.99,63
B008337PJ0,20130526,102.99,60.84
B008337PJ0,20130526,102.99,60.91
B008337PJ0,20130527,102.99,60.75
B008337PJ0,20130527,93.81,60.75
B008337PJ0,20130529,93.81,60.72
B008337PJ0,20130531,93.81,72.49
B008337PJ0,20130531,93.81,60.8
B008337PJ0,20130608,93.81,72.48
B008337PJ0,20130609,93.81,72.47
B008337PJ0,20130612,94.65,72.47
B008337PJ0,20130615,94.65,62.91
B008337PJ0,20130617,94.65,63.01
B008337PJ0,20130618,94.65,62.94
B008337PJ0,20130619,94.65,63.01
B008337PJ0,20130620,94.65,63
B008337PJ0,20130621,82.99,63
B008337PJ0,20130621,82.99,62.98
B008337PJ0,20130621,82.99,66.47
B008337PJ0,20130630,82.99,72.36
B008337PJ0,20130701,82.99,72.34
B008337PJ0,20130702,82.99,72.33
B008337PJ0,20130703,82.99,72.29
B008337PJ0,20130704,82.99,72.28
B008337PJ0,20130705,82.99,72.25
B008337PJ0,20130705,82.99,62.6
B008337PJ0,20130707,82.99,62.58
B008337PJ0,20130707,93.48,62.58
B008337PJ0,20130708,93.48,72.47
B008337PJ0,20130711,82.99,72.47
B008337PJ0,20130719,82.99,69.47
B008337PJ0,20130810,69.99,69.47
B008337PJ0,20130927,,69.47
B008337PJ0,20130927,69.99,63.96
B008337PJ0,20131004,,69.98
B008337PJ0,20131116,,75.99
B008337PJ0,20131121,,73.33
B008337PJ0,20140612,109.99,70
B008337PJ0,20150607,109.99,80
B008337PJ0,20150608,109.99,80
B008J1MUOG,20121219,60.5,33.95
B008J1MUOG,20130610,60.5,33.95
B008J1MUOG,20131222,60.5,33.95
B008J1MUOG,20140219,,33.95
B008J1MUOG,20140219,60.5,46.04
B008J1MUOG,20140221,,
B008J1MUOG,20140221,,46.04
B008J1MUOG,20140403,60,44.49
B008J1MUOG,20141128,60,49.95
B008J1MUOG,20150504,60,45.58
B008J1MUOG,20150509,60,46.99
B008J1MUOG,20150607,60,44
B008J1MUOG,20150608,60,44
B008YSHD0K,20121219,89.97,82.84
B008YSHD0K,20130129,89.97,82.84
B008YSHD0K,20130227,89.97,
B008YSHD0K,20130227,79.97,82.84
B008YSHD0K,20130308,79.97,73.63
B008YSHD0K,20130402,63.98,
B008YSHD0K,20130402,63.98,73.63
B008YSHD0K,20130418,63.98,80.95
B008YSHD0K,20130506,89.97,80.38
B008YSHD0K,20130509,89.97,80.57
B008YSHD0K,20130510,89.97,80.68
B008YSHD0K,20130511,89.97,78.27
B008YSHD0K,20130511,89.97,80.77
B008YSHD0K,20130512,89.97,78.41
B008YSHD0K,20130513,89.97,78.49
B008YSHD0K,20130514,79.97,78.52
B008YSHD0K,20130514,89.97,78.52
B008YSHD0K,20130611,79,72.74
B008YSHD0K,20130708,79,54.95
B008YSHD0K,20130816,,54.95
B008YSHD0K,20130816,79,54.95
B008YSHD0K,20130910,,64.42
B008YSHD0K,20130919,,62.87
B008YSHD0K,20130923,,60.78
B008YSHD0K,20130924,,60.71
B008YSHD0K,20130926,,60.61
B008YSHD0K,20130926,,60.65
B008YSHD0K,20131011,,71.17
B008YSHD0K,20131114,,60.11
B008YSHD0K,20131128,,59.43
B008YSHD0K,20131216,82.49,59.43
B008YSHD0K,20131217,69,59.43
B008YSHD0K,20140209,69,68.06
B008YSHD0K,20140215,69,76.15
B008YSHD0K,20140324,69,71.2
B008YSHD0K,20140325,69,75.89
B008YSHD0K,20140403,69,77.49
B008YSHD0K,20140415,69,75.89
B008YSHD0K,20140501,79.97,68.88
B008YSHD0K,20140516,79.97,60.91
B008YSHD0K,20140526,79.97,55.96
B008YSHD0K,20140612,79.97,64.92
B008YSHD0K,20140711,79.97,68.88
B008YSHD0K,20140716,79.97,67.44
B008YSHD0K,20140805,79.97,63.56
B008YSHD0K,20140810,79.97,67.43
B008YSHD0K,20140922,79.97,73.63
B008YSHD0K,20141110,79.97,65.8
B008YSHD0K,20141130,87.11,59.71
B008YSHD0K,20141209,69.97,60.87
B008YSHD0K,20150122,69.97,72.31
B008YSHD0K,20150607,89.99,66.65
B008YSHD0K,20150608,89.99,66.65
B0090CTI98,20121219,74.63,68.71
B0090CTI98,20121222,74.63,67.32
B0090CTI98,20121230,74.63,65.24
B0090CTI98,20130101,74.63,68.71
B0090CTI98,20130102,74.63,65.24
B0090CTI98,20130103,74.63,68.71
B0090CTI98,20130107,74.63,67.23
B0090CTI98,20130115,74.63,68.71
B0090CTI98,20130116,74.63,65.02
B0090CTI98,20130123,74.63,68.71
B0090CTI98,20130126,74.63,65.02
B0090CTI98,20130130,74.63,74.6
B0090CTI98,20130131,74.63,65.02
B0090CTI98,20130131,74.63,70.85
B0090CTI98,20130201,74.63,97.63
B0090CTI98,20130201,74.63,70.85
B0090CTI98,20130202,74.63,68.71
B0090CTI98,20130203,74.63,81.66
B0090CTI98,20130204,74.63,97.66
B0090CTI98,20130206,74.63,70.85
B0090CTI98,20130207,74.63,97.66
B0090CTI98,20130209,74.63,97.7
B0090CTI98,20130211,74.63,97.71
B0090CTI98,20130212,74.63,97.72
B0090CTI98,20130213,74.63,70.85
B0090CTI98,20130217,74.63,94.82
B0090CTI98,20130221,74.63,65.02
B0090CTI98,20130222,74.63,67.23
B0090CTI98,20130223,74.63,79.38
B0090CTI98,20130224,74.63,82.09
B0090CTI98,20130227,74.63,81.57
B0090CTI98,20130228,74.63,78.88
B0090CTI98,20130228,74.63,78.96
B0090CTI98,20130302,74.63,79.09
B0090CTI98,20130303,74.63,76.89
B0090CTI98,20130304,74.63,77.36
B0090CTI98,20130304,74.63,77.29
B0090CTI98,20130305,74.63,77.49
B0090CTI98,20130306,79.97,75.92
B0090CTI98,20130306,79.97,69.67
B0090CTI98,20130306,79.97,77.49
B0090CTI98,20130311,79.12,69.67
B0090CTI98,20130312,79.14,69.67
B0090CTI98,20130312,79.14,68.95
B0090CTI98,20130312,79.14,68.93
B0090CTI98,20130313,78.86,68.95
B0090CTI98,20130313,78.86,68.7
B0090CTI98,20130314,78.59,68.47
B0090CTI98,20130314,78.59,68.7
B0090CTI98,20130315,78.89,68.47
B0090CTI98,20130316,78.89,68.73
B0090CTI98,20130320,78.74,68.73
B0090CTI98,20130321,78.74,68.6
B0090CTI98,20130322,120,68.6
B0090CTI98,20130323,120,76.53
B0090CTI98,20130324,120,89.74
B0090CTI98,20130325,119.99,89.84
B0090CTI98,20130325,119.99,89.74
B0090CTI98,20130326,119.99,89.78
B0090CTI98,20130327,89.99,89.78
B0090CTI98,20130329,89.99,78.4
B0090CTI98,20130330,79.97,78.4
B0090CTI98,20130330,79.97,69.67
B0090CTI98,20130404,89.99,69.67
B0090CTI98,20130405,89.99,77.5
B0090CTI98,20130406,89.99,74.86
B0090CTI98,20130407,89.99,74.77
B0090CTI98,20130409,89.99,74.88
B0090CTI98,20130410,89.99,74.97
B0090CTI98,20130411,89.99,74.98
B0090CTI98,20130412,89.99,75.01
B0090CTI98,20130412,89.99,66.19
B0090CTI98,20130413,89.99,58.3
B0090CTI98,20130414,89.99,58.36
B0090CTI98,20130415,89.99,58.41
B0090CTI98,20130417,89.99,66.36
B0090CTI98,20130418,89.09,66.36
B0090CTI98,20130418,89.09,66.44
B0090CTI98,20130419,88.2,66.27
B0090CTI98,20130419,88.2,66.44
B0090CTI98,20130423,84.73,56.83
B0090CTI98,20130423,85.59,66.27
B0090CTI98,20130423,85.59,56.83
B0090CTI98,20130424,83.88,56.83
B0090CTI98,20130425,83.88,56.59
B0090CTI98,20130426,83.04,56.59
B0090CTI98,20130426,83.04,56.4
B0090CTI98,20130426,83.04,50.32
B0090CTI98,20130427,83.04,50.15
B0090CTI98,20130430,83.04,50.07
B0090CTI98,20130502,83.04,50.08
B0090CTI98,20130503,83.04,50.05
B0090CTI98,20130506,79.94,43.94
B0090CTI98,20130506,79.94,50.05
B0090CTI98,20130507,79.94,42.47
B0090CTI98,20130507,79.94,43.92
B0090CTI98,20130508,79.94,42.34
B0090CTI98,20130509,79.94,42.29
B0090CTI98,20130510,78.33,42.14
B0090CTI98,20130510,78.33,42.29
B0090CTI98,20130510,78.33,22.27
B0090CTI98,20130511,78.33,42.14
B0090CTI98,20130513,78.3,43.58
B0090CTI98,20130513,78.3,42.14
B0090CTI98,20130515,79.99,43.58
B0090CTI98,20130518,79.99,
B0090CTI98,20130518,79.99,43.58
B0090CTI98,20130522,79.99,151.58
B0090CTI98,20130523,79.99,144.6
B0090CTI98,20130529,79.97,144.6
B0090CTI98,20130529,79.97,
B0090CTI98,20130529,79.97,144.6
B0090CTI98,20130613,79.97,73.63
B0090CTI98,20130618,79.99,73.63
B0090CTI98,20130619,79.99,73.65
B0090CTI98,20130628,79.99,72.06
B0090CTI98,20130706,76.42,72.06
B0090CTI98,20130707,76.42,68.85
B0090CTI98,20130710,79.99,68.85
B0090CTI98,20130711,79.99,72.06
B0090CTI98,20130718,79.97,72.06
B0090CTI98,20130719,79.97,72.04
B0090CTI98,20130816,79.97,64.17
B0090CTI98,20130817,79.97,72.04
B0090CTI98,20130830,79.97,64.22
B0090CTI98,20130902,79.97,64.21
B0090CTI98,20130903,79.97,64.29
B0090CTI98,20130904,79.97,64.26
B0090CTI98,20130919,79.97,57.23
B0090CTI98,20130923,79.97,55.33
B0090CTI98,20130925,79.97,47.69
B0090CTI98,20130928,79.97,47.68
B0090CTI98,20131001,79.97,23.84
B0090CTI98,20131002,79.97,24.66
B0090CTI98,20131002,79.97,24.61
B0090CTI98,20131003,79.97,
B0090CTI98,20131003,79.97,24.61
B0090CTI98,20131025,79.97,72.04
B0090CTI98,20131026,79.97,54.92
B0090CTI98,20131030,79.97,72.04
B0090CTI98,20131109,79.97,70.28
B0090CTI98,20131112,79.97,70.44
B0090CTI98,20131113,79.97,70.45
B0090CTI98,20131115,79.97,70.44
B0090CTI98,20131115,79.97,67.35
B0090CTI98,20131116,79.97,65.27
